sample_id,batch_group,matrix
240216_PL3AG_J0-99-Anal,240216_PL3AG,Anal
240216_PL3AG_J0-99-Gorge,240216_PL3AG,Gorge
240216_PL3U_J0-189-Urine,240216_PL3U,Urine
240216_PL3U_J0-190-Urine,240216_PL3U,Urine
240216_PL3U_J0-191-Urine,240216_PL3U,Urine
240216_PL3U_J0-192-Urine,240216_PL3U,Urine
240216_PL3U_J0-193-Urine,240216_PL3U,Urine
240216_PL3U_J0-194-Urine,240216_PL3U,Urine
240216_PL3U_J0-195-Urine,240216_PL3U,Urine
240216_PL3U_J0-501-Urine,240216_PL3U,Urine
240216_PL3U_J0-502-Urine,240216_PL3U,Urine
240216_PL3U_J0-503-Urine,240216_PL3U,Urine
240216_PL3U_J0-504-Urine,240216_PL3U,Urine
240216_PL3U_J0-505-Urine,240216_PL3U,Urine
240216_PL3U_J0-506-Urine,240216_PL3U,Urine
240216_PL3U_J0-507-Urine,240216_PL3U,Urine
240216_PL3U_J0-508-Urine,240216_PL3U,Urine
240216_PL3U_J0-509-Urine,240216_PL3U,Urine
240216_PL3U_J0-510-Urine,240216_PL3U,Urine
240216_PL3U_J0-511-Urine,240216_PL3U,Urine
240216_PL3U_J0-512-Urine,240216_PL3U,Urine
240216_PL3U_J0-513-Urine,240216_PL3U,Urine
240216_PL3U_J0-514-Urine,240216_PL3U,Urine
240216_PL3U_J0-515-Urine,240216_PL3U,Urine
240216_PL3U_J0-516-Urine,240216_PL3U,Urine
240216_PL3U_J0-517-Urine,240216_PL3U,Urine
240216_PL3U_J0-518-Urine,240216_PL3U,Urine
240216_PL3U_J0-519-Urine,240216_PL3U,Urine
240216_PL3U_J0-520-Urine,240216_PL3U,Urine
240216_PL3U_J0-521-Urine,240216_PL3U,Urine
240216_PL3U_J0-522-Urine,240216_PL3U,Urine
240216_PL3U_J0-523-Urine,240216_PL3U,Urine
240216_PL3U_J0-524-Urine,240216_PL3U,Urine
240216_PL3U_J0-525-Urine,240216_PL3U,Urine
240216_PL3U_J0-526-Urine,240216_PL3U,Urine
240216_PL3U_J0-527-Urine,240216_PL3U,Urine
240216_PL3U_J0-528-Urine,240216_PL3U,Urine
240216_PL3U_J0-529-Urine,240216_PL3U,Urine
240216_PL3U_J0-530-Urine,240216_PL3U,Urine
240216_PL3U_J0-531-Urine,240216_PL3U,Urine
240216_PL3U_J0-532-Urine,240216_PL3U,Urine
240216_PL3U_J0-533-Urine,240216_PL3U,Urine
240216_PL3U_J0-534-Urine,240216_PL3U,Urine
240216_PL3U_J0-535-Urine,240216_PL3U,Urine
240216_PL3U_J0-536-Urine,240216_PL3U,Urine
240216_PL3U_J0-537-Urine,240216_PL3U,Urine
240216_PL3U_J0-538-Urine,240216_PL3U,Urine
240216_PL3U_J0-539-Urine,240216_PL3U,Urine
240216_PL3U_J0-540-Urine,240216_PL3U,Urine
240216_PL3U_J0-541-Urine,240216_PL3U,Urine
240216_PL3U_J0-542-Urine,240216_PL3U,Urine
240216_PL3U_J0-543-Urine,240216_PL3U,Urine
240216_PL3U_J0-544-Urine,240216_PL3U,Urine
240216_PL3U_J0-545-Urine,240216_PL3U,Urine
240216_PL3U_J0-546-Urine,240216_PL3U,Urine
240216_PL3U_J0-547-Urine,240216_PL3U,Urine
240216_PL3U_J0-548-Urine,240216_PL3U,Urine
240216_PL3U_J0-549-Urine,240216_PL3U,Urine
240216_PL3U_J0-550-Urine,240216_PL3U,Urine
240216_PL3U_J0-551-Urine,240216_PL3U,Urine
240216_PL3U_J0-552-Urine,240216_PL3U,Urine
240216_PL3U_J0-553-Urine,240216_PL3U,Urine
240216_PL3U_J0-554-Urine,240216_PL3U,Urine
240216_PL3U_J0-555-Urine,240216_PL3U,Urine
240216_PL3U_J0-556-Urine,240216_PL3U,Urine
240216_PL4_J0-142-Gorge,240216_PL4AG,Gorge
240216_PL4_J0-143-Anal,240216_PL4AG,Anal
240216_PL4_J0-143-Gorge,240216_PL4AG,Gorge
240216_PL4_J0-144-Anal,240216_PL4AG,Anal
240216_PL4_J0-144-Gorge,240216_PL4AG,Gorge
240216_PL4_J0-145-Anal,240216_PL4AG,Anal
240216_PL4_J0-145-Gorge,240216_PL4AG,Gorge
240216_PL4_J0-146-Anal,240216_PL4AG,Anal
240216_PL4_J0-146-Gorge,240216_PL4AG,Gorge
240216_PL4_J0-147-Anal,240216_PL4AG,Anal
240216_PL4_J0-147-Gorge,240216_PL4AG,Gorge
240216_PL4_J0-148-Gorge,240216_PL4AG,Gorge
240216_PL4_J0-149-Anal,240216_PL4AG,Anal
240216_PL4_J0-149-Gorge,240216_PL4AG,Gorge
240216_PL4_J0-150-Anal,240216_PL4AG,Anal
240216_PL4_J0-150-Gorge,240216_PL4AG,Gorge
240216_PL4_J0-151-Anal,240216_PL4AG,Anal
240216_PL4_J0-151-Gorge,240216_PL4AG,Gorge
240216_PL4_J0-152-Anal,240216_PL4AG,Anal
240216_PL4_J0-152-Gorge,240216_PL4AG,Gorge
240216_PL4_J0-153-Anal,240216_PL4AG,Anal
240216_PL4_J0-154-Anal,240216_PL4AG,Anal
240216_PL4_J0-155-Anal,240216_PL4AG,Anal
240216_PL4_J0-156-Anal,240216_PL4AG,Anal
240216_PL4_J0-156-Gorge,240216_PL4AG,Gorge
240216_PL4_J0-157-Anal,240216_PL4AG,Anal
240216_PL4_J0-157-Gorge,240216_PL4AG,Gorge
240216_PL4_J0-158-Anal,240216_PL4AG,Anal
240216_PL4_J0-158-Gorge,240216_PL4AG,Gorge
240216_PL4_J0-159-Anal,240216_PL4AG,Anal
240216_PL4_J0-159-Gorge,240216_PL4AG,Gorge
240216_PL4_J0-160-Anal,240216_PL4AG,Anal
240216_PL4_J0-160-Gorge,240216_PL4AG,Gorge
240216_PL4_J0-161-Anal,240216_PL4AG,Anal
240216_PL4_J0-161-Gorge,240216_PL4AG,Gorge
240216_PL4_J0-162-Anal,240216_PL4AG,Anal
240216_PL4_J0-162-Gorge,240216_PL4AG,Gorge
240216_PL4_J0-163-Anal,240216_PL4AG,Anal
240216_PL4_J0-163-Gorge,240216_PL4AG,Gorge
240216_PL4_J0-164-Anal,240216_PL4AG,Anal
240216_PL4_J0-164-Gorge,240216_PL4AG,Gorge
240216_PL4_J0-165-Anal,240216_PL4AG,Anal
240216_PL4_J0-165-Gorge,240216_PL4AG,Gorge
240216_PL4_J0-166-Anal,240216_PL4AG,Anal
240216_PL4_J0-166-Gorge,240216_PL4AG,Gorge
240216_PL4_J0-167-Anal,240216_PL4AG,Anal
240216_PL4_J0-167-Gorge,240216_PL4AG,Gorge
240216_PL4_J0-168-Anal,240216_PL4AG,Anal
240216_PL4_J0-168-Gorge,240216_PL4AG,Gorge
240216_PL4_J0-169-Anal,240216_PL4AG,Anal
240216_PL4_J0-169-Gorge,240216_PL4AG,Gorge
240216_PL4_J0-170-Anal,240216_PL4AG,Anal
240216_PL4_J0-170-Gorge,240216_PL4AG,Gorge
240216_PL4_J0-171-Gorge,240216_PL4AG,Gorge
240216_PL4_J0-172-Anal,240216_PL4AG,Anal
240216_PL4_J0-172-Gorge,240216_PL4AG,Gorge
240216_PL4_J0-173-Anal,240216_PL4AG,Anal
240216_PL4_J0-173-Gorge,240216_PL4AG,Gorge
240216_PL4_J0-174-Anal,240216_PL4AG,Anal
240216_PL4_J0-174-Gorge,240216_PL4AG,Gorge
240216_PL4_J0-175-Anal,240216_PL4AG,Anal
240216_PL4_J0-175-Gorge,240216_PL4AG,Gorge
240216_PL4_J0-176-Anal,240216_PL4AG,Anal
240216_PL4_J0-176-Gorge,240216_PL4AG,Gorge
240216_PL4_J0-177-Anal,240216_PL4AG,Anal
240216_PL4_J0-177-Gorge,240216_PL4AG,Gorge
240216_PL4_J0-178-Anal,240216_PL4AG,Anal
240216_PL4_J0-178-Gorge,240216_PL4AG,Gorge
240216_PL4_J0-179-Anal,240216_PL4AG,Anal
240216_PL4_J0-179-Gorge,240216_PL4AG,Gorge
240216_PL4_J0-180-Anal,240216_PL4AG,Anal
240216_PL4_J0-180-Gorge,240216_PL4AG,Gorge
240216_PL4_J0-181-Anal,240216_PL4AG,Anal
240216_PL4_J0-181-Gorge,240216_PL4AG,Gorge
240216_PL4_J0-182-Anal,240216_PL4AG,Anal
240216_PL4_J0-182-Gorge,240216_PL4AG,Gorge
240216_PL4_J0-183-Anal,240216_PL4AG,Anal
240216_PL4_J0-183-Gorge,240216_PL4AG,Gorge
240216_PL4_J0-184-Anal,240216_PL4AG,Anal
240216_PL4_J0-184-Gorge,240216_PL4AG,Gorge
240216_PL4_J0-185-Anal,240216_PL4AG,Anal
240216_PL4_J0-185-Gorge,240216_PL4AG,Gorge
240216_PL4_J0-186-Anal,240216_PL4AG,Anal
240216_PL4_J0-186-Gorge,240216_PL4AG,Gorge
240216_PL4_J0-187-Anal,240216_PL4AG,Anal
240216_PL4_J0-187-Gorge,240216_PL4AG,Gorge
240216_PL4_J0-188-Anal,240216_PL4AG,Anal
240216_PL4_J0-188-Gorge,240216_PL4AG,Gorge
240216_PL4_J0-189-Anal,240216_PL4AG,Anal
240216_PL5_J0-189-Gorge,240216_PL5AG,Gorge
240216_PL5_J0-190-Anal,240216_PL5AG,Anal
240216_PL5_J0-190-Gorge,240216_PL5AG,Gorge
240216_PL5_J0-191-Anal,240216_PL5AG,Anal
240216_PL5_J0-191-Gorge,240216_PL5AG,Gorge
240216_PL5_J0-192-Anal,240216_PL5AG,Anal
240216_PL5_J0-192-Gorge,240216_PL5AG,Gorge
240216_PL5_J0-193-Anal,240216_PL5AG,Anal
240216_PL5_J0-193-Gorge,240216_PL5AG,Gorge
240216_PL5_J0-194-Anal,240216_PL5AG,Anal
240216_PL5_J0-194-Gorge,240216_PL5AG,Gorge
240216_PL5_J0-195-Anal,240216_PL5AG,Anal
240216_PL5_J0-195-Gorge,240216_PL5AG,Gorge
240216_PL5_J0-501-Anal,240216_PL5AG,Anal
240216_PL5_J0-501-Gorge,240216_PL5AG,Gorge
240216_PL5_J0-502-Anal,240216_PL5AG,Anal
240216_PL5_J0-502-Gorge,240216_PL5AG,Gorge
240216_PL5_J0-503-Anal,240216_PL5AG,Anal
240216_PL5_J0-503-Gorge,240216_PL5AG,Gorge
240216_PL5_J0-504-Anal,240216_PL5AG,Anal
240216_PL5_J0-504-Gorge,240216_PL5AG,Gorge
240216_PL5_J0-505-Anal,240216_PL5AG,Anal
240216_PL5_J0-505-Gorge,240216_PL5AG,Gorge
240216_PL5_J0-506-Anal,240216_PL5AG,Anal
240216_PL5_J0-506-Gorge,240216_PL5AG,Gorge
240216_PL5_J0-507-Anal,240216_PL5AG,Anal
240216_PL5_J0-507-Gorge,240216_PL5AG,Gorge
240216_PL5_J0-508-Anal,240216_PL5AG,Anal
240216_PL5_J0-508-Gorge,240216_PL5AG,Gorge
240216_PL5_J0-509-Anal,240216_PL5AG,Anal
240216_PL5_J0-509-Gorge,240216_PL5AG,Gorge
240216_PL5_J0-510-Anal,240216_PL5AG,Anal
240216_PL5_J0-510-Gorge,240216_PL5AG,Gorge
240216_PL5_J0-511-Anal,240216_PL5AG,Anal
240216_PL5_J0-511-Gorge,240216_PL5AG,Gorge
240216_PL5_J0-512-Anal,240216_PL5AG,Anal
240216_PL5_J0-512-Gorge,240216_PL5AG,Gorge
240216_PL5_J0-513-Anal,240216_PL5AG,Anal
240216_PL5_J0-513-Gorge,240216_PL5AG,Gorge
240216_PL5_J0-514-Anal,240216_PL5AG,Anal
240216_PL5_J0-514-Gorge,240216_PL5AG,Gorge
240216_PL5_J0-515-Gorge,240216_PL5AG,Gorge
240216_PL5_J0-516-Anal,240216_PL5AG,Anal
240216_PL5_J0-516-Gorge,240216_PL5AG,Gorge
240216_PL5_J0-517-Anal,240216_PL5AG,Anal
240216_PL5_J0-517-Gorge,240216_PL5AG,Gorge
240216_PL5_J0-518-Anal,240216_PL5AG,Anal
240216_PL5_J0-518-Gorge,240216_PL5AG,Gorge
240216_PL5_J0-519-Anal,240216_PL5AG,Anal
240216_PL5_J0-519-Gorge,240216_PL5AG,Gorge
240216_PL5_J0-520-Anal,240216_PL5AG,Anal
240216_PL5_J0-520-Gorge,240216_PL5AG,Gorge
240216_PL5_J0-521-Anal,240216_PL5AG,Anal
240216_PL5_J0-521-Gorge,240216_PL5AG,Gorge
240216_PL5_J0-522-Anal,240216_PL5AG,Anal
240216_PL5_J0-522-Gorge,240216_PL5AG,Gorge
240216_PL5_J0-523-Anal,240216_PL5AG,Anal
240216_PL5_J0-523-Gorge,240216_PL5AG,Gorge
240216_PL5_J0-524-Gorge,240216_PL5AG,Gorge
240216_PL5_J0-525-Anal,240216_PL5AG,Anal
240216_PL5_J0-525-Gorge,240216_PL5AG,Gorge
240216_PL5_J0-526-Anal,240216_PL5AG,Anal
240216_PL5_J0-526-Gorge,240216_PL5AG,Gorge
240216_PL5_J0-527-Anal,240216_PL5AG,Anal
240216_PL5_J0-527-Gorge,240216_PL5AG,Gorge
240216_PL5_J0-528-Anal,240216_PL5AG,Anal
240216_PL5_J0-528-Gorge,240216_PL5AG,Gorge
240216_PL5_J0-529-Gorge,240216_PL5AG,Gorge
240216_PL5_J0-530-Anal,240216_PL5AG,Anal
240216_PL5_J0-530-Gorge,240216_PL5AG,Gorge
240216_PL5_J0-531-Anal,240216_PL5AG,Anal
240216_PL5_J0-531-Gorge,240216_PL5AG,Gorge
240216_PL5_J0-532-Anal,240216_PL5AG,Anal
240216_PL5_J0-532-Gorge,240216_PL5AG,Gorge
240216_PL5_J0-533-Anal,240216_PL5AG,Anal
240216_PL5_J0-533-Gorge,240216_PL5AG,Gorge
240216_PL5_J0-534-Anal,240216_PL5AG,Anal
240216_PL5_J0-534-Gorge,240216_PL5AG,Gorge
240216_PL5_J0-535-Anal,240216_PL5AG,Anal
240216_PL5_J0-535-Gorge,240216_PL5AG,Gorge
240216_PL5_J0-536-Anal,240216_PL5AG,Anal
240216_PL5_J0-536-Gorge,240216_PL5AG,Gorge
240216_PL5_J0-537-Anal,240216_PL5AG,Anal
240216_PL5_J0-537-Gorge,240216_PL5AG,Gorge
240216_PL5_J0-538-Anal,240216_PL5AG,Anal
240216_PL5_J0-538-Gorge,240216_PL5AG,Gorge
240216_PL5_J0-539-Anal,240216_PL5AG,Anal
240216_PL5_J0-539-Gorge,240216_PL5AG,Gorge
240216_PL5_J0-540-Anal,240216_PL5AG,Anal
240216_PL5_J0-540-Gorge,240216_PL5AG,Gorge
240216_PL5_J0-541-Anal,240216_PL5AG,Anal
240216_PL6_J0-541-Gorge,240216_PL6AG,Gorge
240216_PL6_J0-542-Gorge,240216_PL6AG,Gorge
240216_PL6_J0-543-Anal,240216_PL6AG,Anal
240216_PL6_J0-543-Gorge,240216_PL6AG,Gorge
240216_PL6_J0-544-Anal,240216_PL6AG,Anal
240216_PL6_J0-544-Gorge,240216_PL6AG,Gorge
240216_PL6_J0-545-Anal,240216_PL6AG,Anal
240216_PL6_J0-545-Gorge,240216_PL6AG,Gorge
240216_PL6_J0-546-Anal,240216_PL6AG,Anal
240216_PL6_J0-546-Gorge,240216_PL6AG,Gorge
240216_PL6_J0-547-Anal,240216_PL6AG,Anal
240216_PL6_J0-547-Gorge,240216_PL6AG,Gorge
240216_PL6_J0-548-Gorge,240216_PL6AG,Gorge
240216_PL6_J0-549-Anal,240216_PL6AG,Anal
240216_PL6_J0-549-Gorge,240216_PL6AG,Gorge
240216_PL6_J0-550-Anal,240216_PL6AG,Anal
240216_PL6_J0-550-Gorge,240216_PL6AG,Gorge
240216_PL6_J0-551-Anal,240216_PL6AG,Anal
240216_PL6_J0-551-Gorge,240216_PL6AG,Gorge
240216_PL6_J0-552-Anal,240216_PL6AG,Anal
240216_PL6_J0-552-Gorge,240216_PL6AG,Gorge
240216_PL6_J0-553-Anal,240216_PL6AG,Anal
240216_PL6_J0-553-Gorge,240216_PL6AG,Gorge
240216_PL6_J0-554-Anal,240216_PL6AG,Anal
240216_PL6_J0-554-Gorge,240216_PL6AG,Gorge
240216_PL6_J0-556-Anal,240216_PL6AG,Anal
240216_PL6_J0-556-Gorge,240216_PL6AG,Gorge
240419_M3QIA_M3-13-Anal,,Anal
240419_M3QIA_M3-13-Gorge,,Gorge
240419_PL1AG_J0-557-Anal,240419_PL1AG,Anal
240419_PL1AG_J0-557-Gorge,240419_PL1AG,Gorge
240419_PL1AG_J0-558-Anal,240419_PL1AG,Anal
240419_PL1AG_J0-558-Gorge,240419_PL1AG,Gorge
240419_PL1AG_J0-559-Anal,240419_PL1AG,Anal
240419_PL1AG_J0-559-Gorge,240419_PL1AG,Gorge
240419_PL1AG_J0-560-Anal,240419_PL1AG,Anal
240419_PL1AG_J0-560-Gorge,240419_PL1AG,Gorge
240419_PL1AG_J0-561-Anal,240419_PL1AG,Anal
240419_PL1AG_J0-561-Gorge,240419_PL1AG,Gorge
240419_PL1AG_J0-562-Anal,240419_PL1AG,Anal
240419_PL1AG_J0-562-Gorge,240419_PL1AG,Gorge
240419_PL1AG_J0-563-Anal,240419_PL1AG,Anal
240419_PL1AG_J0-563-Gorge,240419_PL1AG,Gorge
240419_PL1AG_J0-564-Anal,240419_PL1AG,Anal
240419_PL1AG_J0-564-Gorge,240419_PL1AG,Gorge
240419_PL1AG_J0-565-Anal,240419_PL1AG,Anal
240419_PL1AG_J0-565-Gorge,240419_PL1AG,Gorge
240419_PL1AG_J0-566-Anal,240419_PL1AG,Anal
240419_PL1AG_J0-566-Gorge,240419_PL1AG,Gorge
240419_PL1AG_J0-567-Anal,240419_PL1AG,Anal
240419_PL1AG_J0-567-Gorge,240419_PL1AG,Gorge
240419_PL1AG_J0-568-Anal,240419_PL1AG,Anal
240419_PL1AG_J0-568-Gorge,240419_PL1AG,Gorge
240419_PL1AG_J0-569-Anal,240419_PL1AG,Anal
240419_PL1AG_J0-569-Gorge,240419_PL1AG,Gorge
240419_PL1AG_J0-570-Anal,240419_PL1AG,Anal
240419_PL1AG_J0-570-Gorge,240419_PL1AG,Gorge
240419_PL1AG_J0-571-Anal,240419_PL1AG,Anal
240419_PL1AG_J0-571-Gorge,240419_PL1AG,Gorge
240419_PL1AG_J0-572-Anal,240419_PL1AG,Anal
240419_PL1AG_J0-572-Gorge,240419_PL1AG,Gorge
240419_PL1AG_J0-573-Anal,240419_PL1AG,Anal
240419_PL1AG_J0-573-Gorge,240419_PL1AG,Gorge
240419_PL1AG_J0-574-Anal,240419_PL1AG,Anal
240419_PL1AG_J0-574-Gorge,240419_PL1AG,Gorge
240419_PL1AG_J0-575-Anal,240419_PL1AG,Anal
240419_PL1AG_J0-575-Gorge,240419_PL1AG,Gorge
240419_PL1AG_J0-576-Anal,240419_PL1AG,Anal
240419_PL1AG_J0-576-Gorge,240419_PL1AG,Gorge
240419_PL1AG_J0-577-Anal,240419_PL1AG,Anal
240419_PL1AG_J0-577-Gorge,240419_PL1AG,Gorge
240419_PL1AG_J0-578-Anal,240419_PL1AG,Anal
240419_PL1AG_J0-578-Gorge,240419_PL1AG,Gorge
240419_PL1AG_J0-579-Anal,240419_PL1AG,Anal
240419_PL1AG_J0-579-Gorge,240419_PL1AG,Gorge
240419_PL1AG_J0-580-Anal,240419_PL1AG,Anal
240419_PL1AG_J0-580-Gorge,240419_PL1AG,Gorge
240419_PL1AG_J0-581-Anal,240419_PL1AG,Anal
240419_PL1AG_J0-581-Gorge,240419_PL1AG,Gorge
240419_PL1AG_J0-582-Anal,240419_PL1AG,Anal
240419_PL1AG_J0-582-Gorge,240419_PL1AG,Gorge
240419_PL1AG_J0-583-Gorge,240419_PL1AG,Gorge
240419_PL1AG_J0-584-Anal,240419_PL1AG,Anal
240419_PL1AG_J0-584-Gorge,240419_PL1AG,Gorge
240419_PL1AG_J0-585-Anal,240419_PL1AG,Anal
240419_PL1AG_J0-585-Gorge,240419_PL1AG,Gorge
240419_PL1AG_J0-586-Anal,240419_PL1AG,Anal
240419_PL1AG_J0-586-Gorge,240419_PL1AG,Gorge
240419_PL1AG_J0-587-Anal,240419_PL1AG,Anal
240419_PL1AG_J0-587-Gorge,240419_PL1AG,Gorge
240419_PL1AG_J0-588-Anal,240419_PL1AG,Anal
240419_PL1AG_J0-588-Gorge,240419_PL1AG,Gorge
240419_PL1AG_J0-589-Anal,240419_PL1AG,Anal
240419_PL1AG_J0-589-Gorge,240419_PL1AG,Gorge
240419_PL1AG_J0-590-Anal,240419_PL1AG,Anal
240419_PL1AG_J0-590-Gorge,240419_PL1AG,Gorge
240419_PL1U_J0-557-Urine,240419_PL1U,Urine
240419_PL1U_J0-558-Urine,240419_PL1U,Urine
240419_PL1U_J0-559-Urine,240419_PL1U,Urine
240419_PL1U_J0-560-Urine,240419_PL1U,Urine
240419_PL1U_J0-561-Urine,240419_PL1U,Urine
240419_PL1U_J0-562-Urine,240419_PL1U,Urine
240419_PL1U_J0-563-Urine,240419_PL1U,Urine
240419_PL1U_J0-564-Urine,240419_PL1U,Urine
240419_PL1U_J0-565-Urine,240419_PL1U,Urine
240419_PL1U_J0-566-Urine,240419_PL1U,Urine
240419_PL1U_J0-567-Urine,240419_PL1U,Urine
240419_PL1U_J0-568-Urine,240419_PL1U,Urine
240419_PL1U_J0-569-Urine,240419_PL1U,Urine
240419_PL1U_J0-570-Urine,240419_PL1U,Urine
240419_PL1U_J0-571-Urine,240419_PL1U,Urine
240419_PL1U_J0-572-Urine,240419_PL1U,Urine
240419_PL1U_J0-573-Urine,240419_PL1U,Urine
240419_PL1U_J0-574-Urine,240419_PL1U,Urine
240419_PL1U_J0-575-Urine,240419_PL1U,Urine
240419_PL1U_J0-576-Urine,240419_PL1U,Urine
240419_PL1U_J0-577-Urine,240419_PL1U,Urine
240419_PL1U_J0-578-Urine,240419_PL1U,Urine
240419_PL1U_J0-579-Urine,240419_PL1U,Urine
240419_PL1U_J0-580-Urine,240419_PL1U,Urine
240419_PL1U_J0-581-Urine,240419_PL1U,Urine
240419_PL1U_J0-582-Urine,240419_PL1U,Urine
240419_PL1U_J0-583-Urine,240419_PL1U,Urine
240419_PL1U_J0-584-Urine,240419_PL1U,Urine
240419_PL1U_J0-585-Urine,240419_PL1U,Urine
240419_PL1U_J0-586-Urine,240419_PL1U,Urine
240419_PL1U_J0-587-Urine,240419_PL1U,Urine
240419_PL1U_J0-588-Urine,240419_PL1U,Urine
240419_PL1U_J0-589-Urine,240419_PL1U,Urine
240419_PL1U_J0-590-Urine,240419_PL1U,Urine
240705_PL1_M3-10-Anal,240705_PL1AG,Anal
240705_PL1_M3-11-Anal,240705_PL1AG,Anal
240705_PL1_M3-11-Gorge,240705_PL1AG,Gorge
240705_PL1_M3-12-Anal,240705_PL1AG,Anal
240705_PL1_M3-12-Gorge,240705_PL1AG,Gorge
240705_PL1_M3-2-Gorge,240705_PL1AG,Gorge
240705_PL1_M3-3-Anal,240705_PL1AG,Anal
240705_PL1_M3-3-Gorge,240705_PL1AG,Gorge
240705_PL1_M3-4-Anal,240705_PL1AG,Anal
240705_PL1_M3-4-Gorge,240705_PL1AG,Gorge
240705_PL1_M3-5-Gorge,240705_PL1AG,Gorge
240705_PL1_M3-6-Anal,240705_PL1AG,Anal
240705_PL1_M3-6-Gorge,240705_PL1AG,Gorge
240705_PL1_M3-7-Anal,240705_PL1AG,Anal
240705_PL1_M3-7-Gorge,240705_PL1AG,Gorge
240705_PL1_M3-8-Anal,240705_PL1AG,Anal
240705_PL1_M3-8-Gorge,240705_PL1AG,Gorge
240705_PL1_M3-9-Gorge,240705_PL1AG,Gorge
240712_PL1_M3-1-Urine,240712_PL1U,Urine
240712_PL1_M3-10-Urine,240712_PL1U,Urine
240712_PL1_M3-11-Urine,240712_PL1U,Urine
240712_PL1_M3-12-Urine,240712_PL1U,Urine
240712_PL1_M3-3-Urine,240712_PL1U,Urine
240712_PL1_M3-4-Urine,240712_PL1U,Urine
240712_PL1_M3-5-Urine,240712_PL1U,Urine
240712_PL1_M3-6-Urine,240712_PL1U,Urine
240712_PL1_M3-7-Urine,240712_PL1U,Urine
240712_PL1_M3-8-Urine,240712_PL1U,Urine
240712_PL1_M3-9-Urine,240712_PL1U,Urine
240823_PL1_M3-14-Anal,240823_PL1AG,Anal
240823_PL1_M3-14-Gorge,240823_PL1AG,Gorge
240823_PL1_M3-15-Anal,240823_PL1AG,Anal
240823_PL1_M3-15-Gorge,240823_PL1AG,Gorge
240823_PL1_M3-16-Anal,240823_PL1AG,Anal
240823_PL1_M3-16-Gorge,240823_PL1AG,Gorge
240823_PL1_M3-17-Anal,240823_PL1AG,Anal
240823_PL1_M3-17-Gorge,240823_PL1AG,Gorge
240823_PL1_M3-18-Anal,240823_PL1AG,Anal
240823_PL1_M3-18-Gorge,240823_PL1AG,Gorge
240823_PL1_M3-19-Anal,240823_PL1AG,Anal
240823_PL1_M3-19-Gorge,240823_PL1AG,Gorge
240823_PL1_M3-20-Anal,240823_PL1AG,Anal
240823_PL1_M3-20-Gorge,240823_PL1AG,Gorge
240823_PL1_M3-21-Anal,240823_PL1AG,Anal
240823_PL1_M3-21-Gorge,240823_PL1AG,Gorge
240823_PL1_M3-22-Anal,240823_PL1AG,Anal
240823_PL1_M3-22-Gorge,240823_PL1AG,Gorge
240823_PL1_M3-23-Anal,240823_PL1AG,Anal
240823_PL1_M3-23-Gorge,240823_PL1AG,Gorge
240823_PL1_M3-24-Anal,240823_PL1AG,Anal
240823_PL1_M3-24-Gorge,240823_PL1AG,Gorge
240823_PL1_M3-25-Anal,240823_PL1AG,Anal
240823_PL1_M3-25-Gorge,240823_PL1AG,Gorge
240823_PL1_M3-26-Anal,240823_PL1AG,Anal
240823_PL1_M3-26-Gorge,240823_PL1AG,Gorge
240823_PL1_M3-27-Anal,240823_PL1AG,Anal
240823_PL1_M3-27-Gorge,240823_PL1AG,Gorge
240823_PL1_M3-28-Anal,240823_PL1AG,Anal
240823_PL1_M3-28-Gorge,240823_PL1AG,Gorge
240823_PL1_M3-29-Anal,240823_PL1AG,Anal
240823_PL1_M3-29-Gorge,240823_PL1AG,Gorge
240823_PL1_M3-30-Anal,240823_PL1AG,Anal
240823_PL1_M3-30-Gorge,240823_PL1AG,Gorge
240823_PL1_M3-31-Anal,240823_PL1AG,Anal
240823_PL1_M3-31-Gorge,240823_PL1AG,Gorge
240823_PL1_M3-32-Anal,240823_PL1AG,Anal
240823_PL1_M3-32-Gorge,240823_PL1AG,Gorge
240823_PL1_M3-33-Anal,240823_PL1AG,Anal
240823_PL1_M3-33-Gorge,240823_PL1AG,Gorge
240823_PL1_M3-34-Anal,240823_PL1AG,Anal
240823_PL1_M3-34-Gorge,240823_PL1AG,Gorge
240823_PL1_M3-35-Anal,240823_PL1AG,Anal
240823_PL1_M3-35-Gorge,240823_PL1AG,Gorge
240823_PL1_M3-36-Anal,240823_PL1AG,Anal
240823_PL1_M3-36-Gorge,240823_PL1AG,Gorge
240823_PL1_M3-37-Anal,240823_PL1AG,Anal
240823_PL1_M3-37-Gorge,240823_PL1AG,Gorge
240823_PL1_M3-38-Anal,240823_PL1AG,Anal
240823_PL1_M3-38-Gorge,240823_PL1AG,Gorge
240823_PL1_M3-39-Anal,240823_PL1AG,Anal
240823_PL1_M3-39-Gorge,240823_PL1AG,Gorge
240823_PL1_M3-40-Anal,240823_PL1AG,Anal
240823_PL1_M3-40-Gorge,240823_PL1AG,Gorge
240823_PL1_M3-41-Anal,240823_PL1AG,Anal
240823_PL1_M3-41-Gorge,240823_PL1AG,Gorge
240823_PL1_M3-42-Anal,240823_PL1AG,Anal
240823_PL1_M3-42-Gorge,240823_PL1AG,Gorge
240823_PL1_M3-43-Anal,240823_PL1AG,Anal
240823_PL1_M3-43-Gorge,240823_PL1AG,Gorge
240823_PL1_M3-44-Anal,240823_PL1AG,Anal
